geo_level,geo_code,geo_name,tier,estimand,metric,value,lo,hi,n_trials,n_participants,gate_status,gate_reason,display_rule,crosses_parity,below_support_floor,pct_participants_exact,top_trial_id,top_trial_share_pct,concentration_flag,support_share,delta_from_raw_pp,extrapolation_pp,frame_stamp,snapshot_date,run_id
country,CHL,Chile,3,pw_raw,portfolio_female_share_pct,48.09,,,140,5226,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,HKG,Hong Kong,3,pw_raw,portfolio_female_share_pct,46.51,,,156,4012,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,HRV,Croatia,3,pw_raw,portfolio_female_share_pct,42.05,,,130,3928,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-HON,Honduras,3,pw_raw,portfolio_female_share_pct,51.25,,,9,3907,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,PRT,Portugal,3,pw_raw,portfolio_female_share_pct,37.97,,,204,3755,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,BWA,Botswana,3,pw_raw,portfolio_female_share_pct,67.97,,,24,3732,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NOR,Norway,3,pw_raw,portfolio_female_share_pct,45.53,,,137,3728,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,LVA,Latvia,3,pw_raw,portfolio_female_share_pct,51.06,,,124,3560,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,VNM,Vietnam,3,pw_raw,portfolio_female_share_pct,52.03,,,16,3081,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,DOM,Dominican Republic,3,pw_raw,portfolio_female_share_pct,47.48,,,25,3041,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-GUI,Guinea,3,pw_raw,portfolio_female_share_pct,46.38,,,6,2950,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,LKA,Sri Lanka,3,pw_raw,portfolio_female_share_pct,50.09,,,11,2871,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SGP,Singapore,3,pw_raw,portfolio_female_share_pct,39.11,,,171,2738,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,IDN,Indonesia,3,pw_raw,portfolio_female_share_pct,49.14,,,15,2244,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,KAZ,Kazakhstan,3,pw_raw,portfolio_female_share_pct,60.08,,,15,1732,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,EGY,Egypt,3,pw_raw,portfolio_female_share_pct,41.92,,,32,1603,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,GHA,Ghana,3,pw_raw,portfolio_female_share_pct,51.26,,,9,1539,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,BLR,Belarus,3,pw_raw,portfolio_female_share_pct,46.23,,,54,1449,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,IRL,Ireland,3,pw_raw,portfolio_female_share_pct,48.81,,,116,1444,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-HAI,Haiti,3,pw_raw,portfolio_female_share_pct,55.44,,,18,1173,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CRI,Costa Rica,3,pw_raw,portfolio_female_share_pct,46.57,,,8,1159,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-LIB,Liberia,3,pw_raw,portfolio_female_share_pct,45.49,,,2,1138,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SAU,Saudi Arabia,3,pw_raw,portfolio_female_share_pct,30.73,,,34,1048,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-REP,Republic of the Congo,3,pw_raw,portfolio_female_share_pct,52.57,,,1,1030,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SEN,Senegal,3,pw_raw,portfolio_female_share_pct,57.61,,,7,883,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-SIE,Sierra Leone,3,pw_raw,portfolio_female_share_pct,46.17,,,3,817,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-CAM,Cambodia,3,pw_raw,portfolio_female_share_pct,21.04,,,4,816,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-JAM,Jamaica,3,pw_raw,portfolio_female_share_pct,97.19,,,6,814,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,TUN,Tunisia,3,pw_raw,portfolio_female_share_pct,39.52,,,30,755,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-NIC,Nicaragua,3,pw_raw,portfolio_female_share_pct,49.48,,,1,751,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ARM,Armenia,3,pw_raw,portfolio_female_share_pct,59.96,,,2,715,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-MOL,Moldova,3,pw_raw,portfolio_female_share_pct,56.84,,,25,678,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ETH,Ethiopia,3,pw_raw,portfolio_female_share_pct,51.3,,,3,629,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,SVN,Slovenia,3,pw_raw,portfolio_female_share_pct,41.01,,,45,605,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,NPL,Nepal,3,pw_raw,portfolio_female_share_pct,41.17,,,4,580,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,MOZ,Mozambique,3,pw_raw,portfolio_female_share_pct,55.41,,,7,561,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-ELS,El Salvador,3,pw_raw,portfolio_female_share_pct,85.45,,,5,541,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,LBN,Lebanon,3,pw_raw,portfolio_female_share_pct,53.74,,,21,516,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-UZB,Uzbekistan,3,pw_raw,portfolio_female_share_pct,78.68,,,5,442,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-BOS,Bosnia and Herzegovina,3,pw_raw,portfolio_female_share_pct,56.96,,,16,414,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-GUA,Guadeloupe,3,pw_raw,portfolio_female_share_pct,60.36,,,3,352,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-GAB,Gabon,3,pw_raw,portfolio_female_share_pct,49.94,,,3,323,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,CMR,Cameroon,3,pw_raw,portfolio_female_share_pct,50.39,,,4,321,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ISL,Iceland,3,pw_raw,portfolio_female_share_pct,39.21,,,15,319,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ARE,United Arab Emirates,3,pw_raw,portfolio_female_share_pct,75.46,,,11,307,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,VEN,Venezuela,3,pw_raw,portfolio_female_share_pct,43.79,,,6,217,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,JOR,Jordan,3,pw_raw,portfolio_female_share_pct,42.64,,,9,214,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-ESW,Eswatini,3,pw_raw,portfolio_female_share_pct,72.22,,,1,209,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,RWA,Rwanda,3,pw_raw,portfolio_female_share_pct,52.01,,,5,206,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-ANG,Angola,3,pw_raw,portfolio_female_share_pct,48.84,,,1,202,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-PAP,Papua New Guinea,3,pw_raw,portfolio_female_share_pct,29.33,,,1,183,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-LES,Lesotho,3,pw_raw,portfolio_female_share_pct,50.21,,,1,167,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-NOR,North Macedonia,3,pw_raw,portfolio_female_share_pct,56.71,,,10,158,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,URY,Uruguay,3,pw_raw,portfolio_female_share_pct,66.77,,,4,142,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-MON,Mongolia,3,pw_raw,portfolio_female_share_pct,40.14,,,1,130,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,MAR,Morocco,3,pw_raw,portfolio_female_share_pct,33.04,,,10,127,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,ECU,Ecuador,3,pw_raw,portfolio_female_share_pct,68.09,,,8,104,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-MAU,Mauritius,3,pw_raw,portfolio_female_share_pct,74.5,,,4,80,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-ALB,Albania,3,pw_raw,portfolio_female_share_pct,43.91,,,2,67,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,LUX,Luxembourg,3,pw_raw,portfolio_female_share_pct,54.89,,,7,64,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,X-BEL,Belize,3,pw_raw,portfolio_female_share_pct,28.27,,,1,55,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
country,MLT,Malta,3,pw_raw,portfolio_female_share_pct,41.06,,,5,44,n/a (tier 3 applies no gate),"tier 3 is portfolio exposure, a different quantity from tier 1: never rank it against tier 1",omit_from_ranking,not_applicable,not_applicable,,,,not_applicable,,,,CS=pooled50|GC=post_filter_trials|RM=drop|RI=none|TS=narrow|UG=on|EL=unrestricted|BS=both|ES=pw_raw|GL=country,2026-06-19,geo_rep_2026-06-19_run063
